pk_col,integer_col,number_col,boolean_col,date_col,string_col
f659a2213dfa6cbdbd130b7a0cc1e100,220,312.4,True,2003-08-17,zokCXgeVhsIXNkXAOrBIzgzpJsTgwHHaJQvhNHKaqqkzIWAvebxvQPHWgAnKZVNd
57362fadb565c630b2e4627dc1e83ade,470,623.7,True,2007-05-03,wkSRZXEqEjrIA hncUaMuPLYtCmq DMifRy
9567c50d40304ab7efa0e90bca1647a8,286,477.5,False,2015-07-03,LbaEHQlqfLEGekgkJSAKFQPWLiGNjUKssEcfcJyMY PyBXhaOsbgmCJJKzmkAOcFSoPQHLHgwxOegPAiePcGSBAH
883c153595b0c659701c33934ed46f4f,909,279.4,False,2018-01-30,OISIdrQvqhMvucvkyaVCesngbiJiwZQluwywWvkSvQPCShbXEtoYQbuHeQQQJINbPQyvqrukCgfOscwpSMcBDXSFEtxleYFyu
be1329383bb6852cff31995798402dc7,76,668.1,False,2016-01-25,c psDxhyEYTlqgEYgfdeoBxZJosCY keOHxGrIbXUxBbhbAylhX
7dec6f4cc77cf3d5896faca7e3ad07e2,33,813.5,True,2005-01-27,qwRtapnmGbwXIDcxvQmBjxbTndOtbqlmUaDRMySfRdTQGELh
d241a38736c24696c7350b7110369eb3,347,144.2,True,2019-04-09,JQvMLFARpPnznoobHOYkaTEtMUTnoiIWqdMiV IpWDCbXzXaOJxthCHQtMpikDspboPhOewc wzDDIgQcLvN
7d0755eed838db7540d66161ff548cb6,330,306.4,True,2005-07-29,IOQoFshGZFJvAAqCkplJcobfWtImqtThoijbXMmzqnbeiaSRNFSGBvZVuFKGJlnfueDkISXdNYsGOzdSCoDmQXwDNqzaJAZW
6b81232851c124cfc6537447d6a64811,399,903.3,False,2023-10-24,uHfVZ
b123e6d0612b508617e954606288d1a5,382,625.0,True,2016-10-10,iBNWXxY kraXvjKGftfNzkxNH DZYPrWhFWffVjPfJNDxIXXXVblDtGjtaGYWftFRCraZqMmsioayltWOIeGI
cc350686c0f00138aab1518f32b248eb,131,849.9,True,2010-10-06,assxxEYfXtXkpXaTfzXcblgksdfXnpSrAfIpkjrrBAmeoFi
149b07abc4b7329cfc70a61c97b7acd8,105,575.3,False,2013-12-10,xl
797ab2722671be54d45bf47b899b0cf9,765,975.7,True,2003-09-11,wdfhFeEMnjBoxPWHFkECcaYbvLbncWpDaDeCnlHvUvGqisnBSTneUIjicKowenOITpRaClZBREhuEzvCpazCPHPz
5b9f0547f2d06bb5a40740fc3ba5b0cc,31,847.9,True,2022-10-21,ByMEBNihLxImjFENXcrVwApf ANUtcMLublDZoXdzSRiiiddkxFkEuLUDoXSnFbvEGrirSGyAUTdMYAbagFazeUyggJro zPOjhe
97f84e9ec1c2febb0ca395c231e7d269,827,596.1,True,2004-02-26, AYgzqXRakDFERhoqxeIIajpouPqQatOAtBOACXfiVDosDciaxJdQKanTyDtStObPKoe
0e018d8704cb18877270953c1a9c17aa,250,454.9,False,2011-02-22,ZExMJcfMJHBcfhCSLqpPlBJfUXqtd dhzkgVUE
aa7731617d66272f0ff4508b0d166548,233,252.5,True,2007-12-05,iQbEGwLIAqjaqPyAuNzhwsXhnwFurByoWcDdnIsVOjUWoRKXbejofOISwqfqqBqpYBmVbHXHPyOzhejpLFHeo
000218fa3d0a7b7ff4c96d7c47e8cf62,372,727.1,True,2016-05-06,ZhGMCq do kdRsoInZCEKZzjIjOfLfkoMwWYUFTtimQEJfxjGAuVEbuVQhMFoRHjHFhoiKAZxEvvRlmSk wCOYfaUYRS MF
2861723d6619e08ab4f1d8c70c1c40b7,421,707.0,False,2014-01-06,rWWQoiMRNexUhdteCgN
86f0e544432ad7c2909d61ae87fed075,874,931.7,False,2002-12-28,RDhUuiUaXpUTsFBJSnKXFtXZMbgKxikLjvuIzQjWrlxUCpobOEItauT
dfd236035a8896e71fc0ba19d074aaa5,781,790.5,False,2015-08-02,uYVxNQJlixzoe W nQUIZNqeHNhBwUTTFKcyzsXZKCsXxpztvCUbGjTotoWzlIzbS
486fb060d73b0b40c98268ca98903c41,689,583.8,False,2001-07-17,WcwMxudMhuqbsqqKWYEFOImXqf GZrOZQLiMjHKRpWkVCXxEmdXajAAtIUGdTVucJtFoSUmmZX
1e15561ed754fe26eee0be3aab51cfc5,577,768.8,True,2003-10-14,NvPwUQCfHSjavvlZOKhz ICJiGNosSiEKvP mpNVUtgeezkSNQkpcTuFTxBdisdYsTyEgqMOcy
e9f06fa14220f37e52807a77374c832c,192,159.0,False,2011-09-04,iPZ DJGFdEkGUyxnGRQAeKqJgJHlRkwTiALvWumfFBWLpweVozGxaEIpSnSPzY
2b62fc429fdf58011d7a61ee1782268f,85,10.8,False,2005-05-10,UqQEiBSCtDOqSzgWRvv LKeFAXciilbCbPKanPcRREuNIfubRQRJA
96e3d78b398ecdd0fd22894a3771a11b,980,495.9,False,2019-05-12,dRJLbJqIfPtnyheYNdSeeJatXpnoLRinTVfbRSIccUgTZqGOPFMPCcluafQUWfJriYEgEpAKkgYXAeXyGQJWVfHidBt
8d59dc9a491a86cdeb5d17acc587f790,359,689.2,False,2004-09-19,tOADbWbhmSbJf
3858a1ef491751b5fca734fe0f20a226,566,656.1,False,2007-03-01,hiemmLsqL mHRJCphstckfPZmlxxoWviqQyYoTcBflkoGyXfGtyqRrMwIsVlsNJ
556270cc49c3b60379fef6bc9803885b,592,534.9,False,2004-07-06,ezpoPwQh yEzBRSmNiIheCLXjnEFtTIyjEvmwhpyMQBCqAJczzYyu
70edcb42a1c0605a5ef5a84373718a19,124,212.3,False,2014-06-10,Oipo
bc5d1bd0fb8c268fd78f4f1acda1f5b9,680,600.9,False,2015-10-27,QlUPYRzPXfUAojEGKHcpIQVevboraBbLuajtcmE
1eb6a2205b4fb893b0a3491c3d828131,564,553.9,True,2002-10-06,XskekQeZkA KnojFMweJHKNAHocqZQYFPLPTeohRQRprFoosxlgs
490a2ab24343e7d7fce1e78abed34dd9,470,461.3,False,2008-10-02,GQRJIldnDiQyvbWJK KACr
6c1ab837f17d0a0e382363050a26f996,685,757.9,True,2007-02-01,UvjhQiiYJpbGaaSOxzLLKiPdi Gz
d932a852b03ea3a9ac90694d33c35f3e,306,948.4,False,2012-10-12,sWbPvdJFYOGERuKsqIrxSOJSap xKkjCtLSoriFUIhbFmajyJmfvOZaNFHKr
4b45ff90063673608a4b81ae23e33285,23,230.4,True,2016-01-03,spIojrDhsIkbxcPbLtGOddRbStp iwzS
1f827895ec6747d63a089e8583444f92,735,775.6,True,2024-09-26,zourZOnJUpMknRyReShbJEgaNWIEYUPqU JuxairIGwsOVaw 
e353c75910c68a403cd5de13b242e0ba,312,493.1,False,2003-11-24,VFsHDaLuSlcPxuGpbcJVm EdxpIVKYwlyzUIhUWDAzfDOtOjhkDazZdFHoGIzXFQHDFCANLnEXaqHVULlnkILTxXTLyrxbyy IQ
c33444e9b4026a70eb6efa7280b304a7,160,106.7,False,2023-09-19,zbMoIWebEZBRFGmZlOjGQYhANljYbobhBTVEZlfVBZN
b55b3c4068e4d694af79176a869c1925,388,699.5,True,2001-07-28,JTAIJQeWAkVoalsPuLwFufiesOiloIbcqbTkvWNEPLKGwsJxtbmsVGnpwFmTRnJxrhdaxiNTwCG
07e948aff7e73a552cb05e3f0206e424,540,261.9,False,2003-12-04,QQiBrhHqpslrMXhSMTTBspQUpzFCuoUAlrzIcebOMiTyfhNCxhSzcuPVbgRPsQbXADtusziii
516a09039717d51a49a3f1d7f77b87b3,167,501.5,False,2022-08-11,LDnrwBgekSGDeDitrqPUTXOEKENU EsEqFasnyFtyFUcKMyEyQXxPy
3001f5ee0f3f47dd8002a5c44872aee2,150,237.4,True,2000-06-05,YbJDvYFIGONhykuBbAuRtAkOXWPQ
39a9ec0101c7c2b9127367032548b823,780,284.6,True,2012-12-26,WGcToSsgBOoMgBmCDQvqJGAMjtreAOwtuMwpDStiLVKqcFIKdJ
af1dd1b443b9913c46c7c27c743f2a47,683,353.8,False,2012-04-28,CotmfqaCjFeyiD cqaPdDaxgmEklfTuFsbXWKCfcdiHK
9b1c6866669c17c5eef84a924ab91fa4,757,776.5,False,2016-06-14,iJeFkpyTIfDeVdtDuVXvZqiPJhnfzCzeKPmDJgJhVSaFMASoFtlxbKEVnmueHT
e81282cf8293a59f2a51d57a219866f7,577,156.5,False,2008-06-12, YSMDTbWpKfwDLzLwuyChBCCgJjtKolqQmwammMLxGAjnslSvYqarZSlBuadkdkJpAwnMsLmRjqSGzaDGLSAWsgtsURiZ 
3bf9ffbec0578a405c11d46e1c570812,836,355.9,True,2003-01-22,sG
23c23217f4d56bbbb2018c42d51fc6f0,538,825.0,True,2016-03-19,LcmbdfcemOsBdo QOxlDEXfvFcNZlmrGZpjbXQdyOUGmOFqy
362cfb43b8fbf8a25dc470af742e1483,271,681.0,False,2008-04-29,jSwcgpmKNJSOJs oHMgnZuTSDNtFzsYyicZVObPqeUVdwLQMtycxByYxJkWmJlR
4c0349e96185d49648ae8ee91819ddba,147,810.3,False,2021-05-27,WFjEwkVgGiCHCMbWSshLpggZIUDiEgcaRwABiszgiHZdCPeKJncrywRKGqrxdkZaKPnxUQYlevRidVUSPoKAQp
66f3411906dcab8392d060235bd1b9c3,658,919.8,True,2022-12-01,GN
0847b046a1803ba3d127b1b2167a0129,500,514.9,True,2009-11-03,jRZgazPpYWXPJqDDZJYWEVaGwyIOcStPeclQgCGcMPEG NOCun
6812f131fff512401866fd33581842ad,717,971.6,False,2020-02-17,dJcLcWo
eed185136110494e95f830e1a188c686,978,914.8,False,2024-03-23,BiihBwDbptfx kzesbLmeFhAH
50ec6bcf8636c3f2d6fa39d9615970bb,356,851.4,True,2025-02-10,LNyUrFDoVMebdwWsvXgXbTHbPmizxwvCzzKIgjgPdzNqDygfWxa
554366a151c6edd5860712e8128224fb,449,186.4,False,2010-11-08,r
09bda778dc9abc58f32a6de3cc59c269,879,704.4,False,2025-01-17,xnD vDumuIiiDzgJcREqrkbHiZVUwXDdKPCVAyLXEZrn LFqLmihxSfKoTsWKgLOcTPWMyuUAnD
f83147e7250eca0900533fb3b573ce42,236,59.0,False,2009-08-06,yzEZHQkSrCtzfgVRzhWpJR WyQonjjTABJl
6a436545c4423edd4d1e1ad4b5b9c30a,97,785.1,False,2020-06-01,qofgRS dMbaaHlKzJkSArMKoZDjhjj  jkCChbMK
21c18e41ca440b3f6453b1cbb2f912aa,831,291.4,False,2008-05-04,kfpJvgicLJyZIJqMvTElMFzgK btoMqfeRZUhfVAVTOXrTnFVStVyWZJfHdgiSGwHYMBNVU
b45065daf052865a10a999bf54046e5a,343,345.7,True,2006-07-15,eFZXYyZOBJ
e78a6b668a066af7cb3c6f21da3e5e28,868,881.5,True,2024-11-01,cxzMEaGOiMFFmwxtgIUeFcdCc
2da4b99fd44ab55bb6566850c36330e8,768,659.6,False,2025-12-24,DSIgFBWRroqHueqTtZHPThGybPoAQwukhIADQUbOVJzA yCBRlBm YQTSbHHbrpSH
287c6f4afd5febe6419cd2be0e9c6b4d,969,131.4,True,2024-02-15,YJfZuqYMBwIljPqQTLZgkRnwwrArOZZlj PjUlNccs gX esJc
e66ca8878ffb03dfcf36ceb03df24953,417,757.6,False,2020-03-30,ypgvnEZlvulEtATXUbayPRNJjsGfUOmZxB TmqsyVfCOgDYOCOfTrMenzeMOEipybihqZmFJRSJOCLVoqbzMjAdBQ
51814735bd92e04ad8ed8b004f4b1c0d,366,260.4,False,2003-06-17,nXqPwMPjoFKFtiAVwlAaNZJaCJGfhPStsPdHqEiEZPzWeSnTkelzKrKcBzuIRxIRaHxSxIC
a58a73c616db1042d0b2e056e2174612,944,669.6,False,2023-11-04,rmsEhuccLTLaEj FEUkYf o XVw
3e76bb9f0874b5b9b89e6e4629e771e6,777,164.3,True,2019-12-12,Yrdbmd hpkLspZtZmEhaZLveGSsgPCkCiCHqvUvExRulXzcyyoSMtayMlm
263c78cfde3abd12eaa37547717ebb78,540,114.3,True,2014-09-07,dfeWqJlKrtSRLnHinHRUugpDOBbHmYGbP
9d26716f57908c614a1b9d8cf96a3c24,253,345.4,False,2017-04-30,R WyKEVBkSA
e20ef211638d6c07b6c8b531dc1de01b,168,855.2,False,2006-04-04,b iNQeskKezlpPBYuCGemRovHSlOAicTAKNfMjBEIzTlaTRnuwVkVBJDpBiZtZQPaZvoKHnZEPnztsjRTWRxnsEX bjmVuwNQRZ
3b78d9c7729fe7e8c2a0c61e1b475add,375,452.5,False,2007-04-03,vtqCbHCUYBYDFnRtszaTLsoScjBdGXMkMyVH
bfc359d349011f5012307dfb91ba63c0,638,929.0,True,2024-04-27,UxwgbCgEDgLzCPvnClwRggntKnArJ gwZTkJJRnpmaweYhAgMyF
e4963e98b705d495dede2d4658e222aa,513,310.9,False,2010-02-21,gcOXEvQDz lZqNMPblWUeIE DcHCdmD
520fca56bdc7e4c48b7767279027ba0f,307,137.6,True,2013-10-25,xQBoCcwwgNGTFXMrMzGdpZfFojfWuLfCXdFLoPhwSCthVbnGLCIHWuccVElPnX
ecac512111bff107eb6dceb688da3a42,862,230.5,True,2002-09-30,ydAbdFvWlMFGZACivViyscKkDCXSbzYUnQxKjTGVh YsfwuuSwPwIlNqVWDRCSQIlck
19d1d8cee589a3bbc1f92a6f31e24be3,625,367.3,True,2008-11-11,hwtHusmcQFBgMuir
7c887ed4c062707a63ed47a0f73ce3be,641,620.3,False,2012-06-22,vWRLuYLWJFxNhiBjhsILQQDl
0702ca10bf1182aac0b80c8fbe2d9a56,727,125.9,False,2001-12-01,uN DLYkhEqUiZIpGhbdztVdGfBXuzZmgXx bKYdUrfLJhyPbFAjGmymBNUzmzuw
83f6a14018c2a6b0c9bf5572d0adecf8,230,772.3,True,2000-12-24,JkYKegkbtULwwoZFLeNbhgmDwVqJDflGLKXLWG HU
17f5fca9ddb17ab38b6ad6c250f52322,934,393.7,False,2009-05-10,dtaBZeUmUYyeTmjfoUejnWWJBSiMQ
b81bd715aefc79714d98d17522cd7c8a,480,970.6,False,2022-04-25,OlgHJpkDHwCnrbJshqSeGANFMfbyIrJkNuiyilvJoVUiCPIL
59beee0f12ba07651d82032e046ad71e,239,62.6,False,2012-09-05,GSwfXpaKIWuseiIqFPHzyUlYrGSHy
e19a8c92d3a56ab48846669fc79fdcf2,999,771.5,False,2009-09-18,EGFLQNVQZtmapbgwbLMcQfrCstqzitATDEAbYQbVaNjqSQKlhHvyMdzPOlKUXgFNIOqx A anhFj
37620d67b98cd2de59760d8d1a3f3828,738,257.9,False,2019-01-30,UZQkgExlWhJLoJgcWrKSWtCqZduvSJUacXDjkROlgapD
e1dba24343bea1b80c8f195b62e16b28,455,90.0,True,2004-04-22,RByRQOTLIttPIkzLMiKFHdjVybMJEWzShkZtEOYy
3c86d05b04203a84c815c6f99f42eb7a,222,554.6,True,2005-12-12,ZnGcmJDIzdyfQOT ZguhQCVmfXNUcrWSuFUPWLhmcAHBGByxHMYdWNEAaKbCnBAsoFIJHKbdsNkKvpCqpJbKlNhD 
e7512e5cdd581bdbf2ee499672488849,52,590.2,True,2025-10-02,HdXFtGsKZAJPQHdjMmxo KFbEDYA
2018294174306fe9e675fb1c5b57ef88,669,651.6,True,2025-10-19,aSAZdI kpbR JqLjxmsiMOmooXxubSO
7328f85e0cfac2e0400da93c95d61250,738,181.7,False,2019-05-28,LNJUXVAxMjjqqbFzowyVNMULvzBjuAjJBVgwdOSQnXJdPmsESYH clyuCWHdvHehruAIOpLBBJhnYUejmQUkiLJGZGcAFZwy
5d15e8d6af61dc413595892491155da3,103,433.7,False,2016-07-16,AiDnLRTknYQF UoU
185f66962f2c23fa6e58cf64d4e97fbd,701,514.5,False,2001-04-08,RjZJGBBcQbbBJbkgJgX
65f7d2f3ec4004bdc8bfaf13d7f81978,772,477.2,False,2017-02-26,nbdCYmwODLKUhuVgzFwQbzezSQbCWwa
50f9b8c39c898ab76fbe17d2b723f3f0,758,998.6,True,2017-10-31,SpMGDMEaUacFCgmmBoBvfZkjAzqpnGWNFpYhiXzMkgfGJUEWyiuZSPXpRKnDZwfTBIz H
4a9173e3b6d11cafa52811786cef1092,89,67.8,False,2025-10-25,oBzWlAhsQOBcnoZgzffmZkAKGiKfHdNEORuV LPSxTHCHYiptTsDEAxuPHAtaziwlhKvWqSIUFbo YkcAHc
043631e5bee74afff7f47a93a11c871e,970,974.5,True,2020-06-09,XeQcfkbkpXdFUaUfDfTjjfQaCgdFjUartZnOKhsAqMTthvCQLtmawzKuNgDhgzSUnbVKsZJeXqBcfqMjoLgMjgfhjboxMtABuVr
babff06947241998e88b753f0f9e6800,457,84.5,False,2018-02-18,uzVZPriPawkwMxVZczNYX
49f4320556fce1e703d2308eda72ab26,374,992.5,False,2011-02-16,AIUwctAtTUvceVBtFpMnTqaWYTBKuLKLmahUeqaM FBAEowTnxftTIeivnspSnqLgDtykGQQ  khlRJhDpGReuhYHFFRau
72b210d62c6a9df063b77ec4c3bde786,789,90.6,False,2023-05-19,ukJKuGvzAFUpXUsoFVbpyuJrWtQLqhO IFnlxiUnBUNpb
5205fe9541411282401e82fcbbf08589,423,518.4,False,2005-01-10,BVPTYLcPWhPzMKTccYNnXuciooHIIgZcFVimYAKdrIvfLdfSvXotZmzlKnOyKPkoZUm
30b1c677825414eeb4ccb8e00b27ba30,668,86.7,False,2023-12-18,FjLwiSFFrtVpYNOtJeLOnujLanM BMfDSCHrzUjRvIx dVbnfLbSX FuyiERDeoklIR
6ca288acab58298e01baa75ba9745b63,494,649.9,True,2000-12-13,LCuoYIoCYuGElFEBHHJKXjxKKSkXlJVbCqdqPjhCtQDcombIZAmoyPipGjASTIplQaQ
45a228bbf69cff3109e4b6a669e9b98d,969,975.7,False,2015-06-13, aqayvNyiqSrkHwzUauBIXEvFyRadRhJDhVs
4467e64699e66f329dee45b429deccf3,392,708.3,False,2023-08-15,aYyShygnPlqvPLkobuqLZuzudj
0e1ce5868cb884f0a07c5b2e0454e63c,66,741.1,True,2017-12-30,vparbds IGrMzGWlnsWXHVPorsBXXHYQyN
763a8f7b1ff68e76a57512b892f96a56,621,897.6,False,2025-07-10,hdnreRl
e057b048cb366ad008e4bae7b8125758,351,252.5,True,2018-10-29,QozgNKMmY
dd1130c5bf853ccc2946255a80cc0a1d,951,687.9,False,2019-06-09,ZkmCEEmuh
2afd1e914543345f386e3d7fc19ee718,672,613.7,False,2000-04-27,HUZAt JEXBmJRIuzeyrcdpaWVcDZXQdHuepWffpZBE
f512a1a16263d1492618ea6f8aad0575,331,292.7,False,2001-04-29,eiCTJUYuFqmaRuQZkzGyJHiPFnWjuBgMKFEsHvzwWBTrS t NTBih CLzKxGsXGupsGsWhfJTEDqpJlvTywWLQ
ae8e24494d0f526ef4e82ff92be5b2e6,716,622.0,False,2016-01-15,RrMdtVApQsttfrXBCLegrGMEjDHEFNx
92bc483a97bbf658140bb6949914474e,856,15.5,False,2003-01-16,GDCSmCLdOUDGkwWpyHDKGTYmmpXW QilvcZzOoNdJGRcBPLClWJCWSudIfoVfiWsnDiCGYlaKTTYThKBAExO
a115ff66a731a7731f2e6439a8b3f36d,716,828.7,False,2009-06-20,TcRwYNaVHtCdWDHrbG sThwbdIkpLGFnckixdKCFFqlUHzeRuLsPLgXELMPSFxuI iJeLrTseRkEHaen
4da9ec63daafb6a7aef5c84f7b8acc85,896,486.3,True,2023-08-28,HWf vwmdii SkiQ HJEfh
f3daa05e978b9b124d3d11dc3f8437bc,447,793.6,False,2011-04-04,aJjBaKEguPhaWuEWqpXYuJrEqkDaNRVKQaBnwDhoMoGZeBbRWofHMgEUBVGphRezYnsgGCnpFEi
ae365761f5c68dadd0eba2c3c84050bf,616,95.4,True,2013-04-13,tlSmexdHRmgdfxITEKjryCZUKRhS c
63a884e7faed1d05c2c4e4feb1d94600,137,919.2,False,2012-11-06,piHhRBAnXtNarpOFjHBpFUETiYlKeqIWyJemsjWxzsxHovPVgsmYYM
32cb95637d64ff8ff45c946fe3ad6c64,388,662.2,True,2007-12-21,XoeVuxh
01cda8955793a01f8e1b58035fd7d682,693,544.1,False,2007-01-13,zCKopTrVKixhYRpxysZdeQmeTonNMeXfIW
7cc962b38b1fda8271485d1c47c007cb,502,713.7,False,2001-09-19,yAyUJsVAjZXCwwMrxnzzqfGRmoVjiODOMbAmmesRqlMyZOOFdvvAr Z JozoYiyOjGk
0fd8ec28e3966a6302876ab47c54199a,192,760.9,True,2001-10-18,UTnUBrsJtCiQiRfDWPDeojWMzcJyDYPUUVPXS vjnxbbInpFKZTmIYxCMWtmpDqxjuc
50eb20aef6cbba31bbcaa5a5db584378,856,739.1,False,2022-03-27,buGgxSnQmwwZaIzjpvhpMsT EVp
3f62bbf08e1e6d95d440a07c5ff9ff54,472,464.1,True,2023-11-11,ZHXIwB
e18566603a81e1a66f87a7c562e361bb,894,626.9,False,2024-07-14,OfDK RzliKMZlnZAhqVZBmrrz NSWOTUVHKLcVICQ RNFHGNtXgPCAfDcnaJWwbRLYtjiBaeaclcGkIcnj iLwHMnEXlqsADW
90b3ccc6e26f8909255b9f0760c77a01,320,745.6,False,2004-08-13,EcdAznDrKNgnUIiNASqCJhgHFiIIXFKFZC
ace851f4467e0e070e54d4d0d7db0fe9,662,79.7,False,2020-08-30,YjqxWBDQThGp CQGS
2ba62cc3e15282f3019f9efe95787aa7,628,242.8,True,2019-03-03,GfoDBpNSoCmXswDLcyFXzcKzZP
d95f807ade659428a62e48f3a5b78a6e,979,660.2,True,2021-05-16,wiVTTsciWGfdxjPzoVOcieVPOCwbPEyTdfhWftqrzJg kptVWgKOhm viYRyiUjbfYxdMe
454f176f0dba670a172aff1ed1942958,613,664.5,True,2008-05-09,hGZHv dLmN
babc0e853ee9b98d60448b35035cc4e8,512,272.8,False,2010-09-22,KgmipxyFCVQFCfhnJmiWVjEfLEpWeYfVvhQoOeYnfIXUTvdZgweOioGCnMYGoqdHwkP
7205265f4717e0867b787ecdabb33c68,607,192.7,False,2016-01-08,GvEIwRxkVkbBeBdlD sMBjJrR VovuqIiRaqelZGnhLEfeoSj
74213c54ba168f537c3544928a149734,692,352.8,True,2013-11-05,rtnwqyRyvDzhTdDQWARgiQlsyhQ JzrkSlELwIcFVPGXrMHjQvNRHTjzkDXzZkoIATtyJWsSIXYCqNjgnWhxQCZiWdssc
b94c3ec2736c5c2e7757dfb5ba6b1bdf,326,989.3,True,2007-07-19,M AedupuxhUjMOhxoMwKgdIzwqkMYsvwbfy
6555f30743c019afb9185f6ac256b59f,210,311.5,False,2008-05-10,nopIOqOXCERwbThlZTGnHEkaNMQ wOpgZYPrv aAayqLWNoEpuDcCBTxHZVbJMAvit
b957ed0c6db65771292f4742e44a36ff,924,565.7,True,2010-05-16,AtSyNyQjeUigYcKgvmrIZuGT
3859fce70661b270fd5cd3a57d7f9c5d,148,143.3,False,2003-03-14,x
1f8322697ab0ac1e950d8aae0e3a90a0,279,932.1,False,2019-07-19,oAprGPNSCwufjMXXVZIIWWEsiLQytVkqxyEoJaSSiNDt
3dd2f11c05f4578759b1d88174c68556,739,526.0,False,2004-01-15,QPqgfGNTxMqvAdifWjHGE
777fcd6218d3fb34301adf6749a15e57,41,201.9,False,2014-01-24,lZQWcVv RyNqrCDWVcCiYh
4e736e806330a4ae80b99897841ac4d1,176,952.5,False,2011-05-24,HlPRMRUfDgSjAkeDnqRHpUVlfEkrLwyx DdOJgjM JGXJaYMvqPtCDRKmdVVTbQQCgFppsTqevFtSwV
1e8610b356fad7cf77010c51c62bca87,33,700.7,True,2014-03-30, pdkykiQHsAfUuUMNo
f1716d7f7fd4cc85554c9e1f5acdc791,13,993.6,False,2002-02-07,TIETUoDeXNiUPzGBlIUXSgocrbKnXwdGbHNbiJmwzVXbBnJAwSBQgamijwNytBxM
ae5bf43593c0aa4577fda0b4f6b047af,677,967.2,False,2012-09-04, RTHEHgC SYtWJ fGKwSN qazEdSwMquuOYeVPWEFCfxCMqHlGPgyhtkGkuVvGTNLbzbJqogQrbUHVaHBqDAMFgToDcn
5b2ccf9aa93c8c09b0a8aa5ae9f4e7ae,821,325.7,False,2012-11-26,kSEnMKejdsOJddPELpgjxIfBCmRcnnTASPxXpVEcLWVUbBltFebwbUvHlSuBECSQuaNpJjgjwVjXFmClCIwFYIUDuhAAaUygh
58830e2c071e6981ac625f396c5c3991,896,912.7,True,2008-07-15,HgaGshnirLeXIljtzSUEEzr
78307ba00636591b17f16193240387f3,636,388.8,True,2013-02-27,RetbetOTvXsuydhcEeRyzNxneKqknrMXDhekOTqggYsPQiGLMVKpMblAY
5a0e83423f9122ae398ff6bc246cf008,607,376.3,True,2003-05-24,LUPgQiUryZvDrrHYBTCKHkAUODDDPxAhlVWlziWoEOSrmGZuRWATxpCibHSoT
6f7a9ec8ae004753eb96b8309c713253,206,540.6,True,2022-01-24,keOrbTkXDEGKermLZ NNheIbCUFeNluPLbuiqKbbRx ngSSk
ccbc21731ad1091487efac63a95cb210,827,350.9,False,2005-11-30,mVXsklMVDoKiKUVsXvKaDxLZqOY
6cee57f6d88a47e68c20f77923ccd71a,841,481.3,False,2015-12-18,mguPyZIKZOCHAcJtlRmKuNISCgQgtZtLvjglPbglbbfAiTxfdxcgKByNWyxhRBsNjWvNmNHkeGcmSV
fb664e23945c286f48fecb8682e6e741,991,752.7,False,2005-12-27,XqtfgSzpvpoXpiWcnLx SPeSuVVQ
ca58d47fcf497ba03672652bc104e0b1,609,971.6,False,2009-12-09,MqOef  pocVgAxQxSirnPqRxrfDkcXnrslOCazbRkopU
f74dc4246a248f1269ba0072dffe7f19,448,70.2,False,2015-01-21,GHEHbTzybUPhFtyAdzhqdUaWuirFUEILCGyrzZCopUsEOvjrvIgUWKANsO cfIwZGrNsaLRMJHDFGqKCEKwFOZZ
71e268be08f1668cdd47019933187685,722,774.7,False,2016-10-16,Wpc ViUfuqLVjeEyqElXJeuJsxibvOVb
4a48d7f66ec58707b1fd6ab234486719,840,351.0,True,2012-04-10,DkANhaeCUQNRaTzDjnMCHEObowE ZWXhVTLCg
49dc062221bedef03bba3a45e9118e88,995,993.9,False,2020-03-05,fdTRQfVVJZsHh JWsStnjySEOiNCz NwHJwiR
5a8866379bcfef792e686c1216c6d89a,197,677.5,True,2009-12-30,WUVnycUUvDFWmyAaxTINaNnxOOk YWjVSjtqI
9aa33164343b597c7ab1a958e1234f1b,563,595.9,True,2013-10-21,lKcofuIYkxwnJtKDejGIgheyoLdiPYnrKXjDQtAboVjpHgomrKrVsiPqLCPNJoZGzDhtdbExOSWCSCIbXQzoPiIQGB
78e2f58d9c63f0cb067fcbfea464cc7a,146,789.0,True,2018-12-08,bCSNUikZKcojiElFPbBWStmEzfMRUajsgeIYmSsscNdZFgDNfpHpxcjgy
2cbcda4a36b70d110bae8c523146b78d,896,745.1,True,2022-02-25,ebLFQSBCULDCKglBMRKYEFefK rPZ OkhGpfPCzI
a2f6458f4a5fedf2b2f49a1f0c70e267,941,281.4,True,2022-11-20,TDSFC XDsGsuiRhpWhARUtEKkAUcgyOeWgByJsDGBjGzxuEyberXGSauzybVmhYzzUCo VqxVOeEupIFdPWGuHRNJROCUp
8e9558da88b7a4c60ed26d1ae550b0be,832,70.0,True,2011-02-11,bOjyXTXFnCiWtmY JqNsGImuuijpYeDmHBvxTVV oFbeCUwvoagkDcWXAQAQmCwqbhYAPotXGGr IGm
e7fe572a846601a02d560316342ea6f5,278,326.4,True,2004-02-12,NzxNoRBYmwJnfCEuCGxBQ RXnCySALwYDGlCvfGGzzBpwZ DsYnFAJknSk
55491423708baee561ad58ab340078ff,873,737.3,False,2004-06-15,SBGyHnPpCcTUlMVlZnuTpHjRDhnkYhLkmIngeETjss
8d584850b22af5bc742c637ce357d474,723,262.5,True,2003-02-05,tl pOkqxdHspICOCqkFzTSuKyZjZzEVcTWNjBh
